ETF2,Correlation
ACE 200,-0.7295909747781253
ACE 200TR,-0.7311953006585868
ACE 2차전지&친환경차액티브,-0.7743696532568847
ACE ESG액티브,-0.7507409732310096
ACE Fn5G플러스,-0.724318683911545
ACE Fn성장소비주도주,-0.6326621603340179
ACE 골드선물 레버리지(합성 H),-0.17252711319437533
ACE 국고채10년,-0.17356251114734997
ACE 국고채3년,-0.18146379240835536
ACE 단기통안채,0.0017685411060958851
ACE 러시아MSCI(합성),-0.03420105241299206
ACE 레버리지,-0.7321504418552159
ACE 멕시코MSCI(합성),-0.21765611935307796
ACE 미국IT인터넷S&P(합성 H),-0.4743103839016261
ACE 미국S&P500,-0.3956792700882119
ACE 미국WideMoat동일가중,-0.39855247564450835
ACE 미국나스닥100,-0.4745250057655973
ACE 미국다우존스리츠(합성 H),-0.3484811357137104
ACE 미국친환경그린테마INDXX,-0.4339235286112373
ACE 밸류대형,-0.6323780230937641
ACE 베트남VN30(합성),-0.11144067349435019
ACE 베트남VN30선물블룸버그레버리지(H),-0.2798270078105682
ACE 삼성그룹동일가중,-0.45443059541081265
ACE 삼성그룹섹터가중,-0.6554459836957668
ACE 싱가포르리츠,-0.1274800817359052
ACE 아시아TOP50S&P,-0.46188802131455414
ACE 인도네시아MSCI(합성),-0.2432298827831875
ACE 인버스,0.7217196545720727
ACE 일본Nikkei225(H),-0.5251231638344634
ACE 일본TOPIX레버리지(H),-0.37526145773557085
ACE 일본TOPIX인버스(합성 H),0.5343951152154115
ACE 종합채권(AA-이상)KIS액티브,-0.15473252025110612
ACE 중국본토CSI300,-0.14675330738633863
ACE 중국본토CSI300레버리지(합성),-0.19453827474765248
ACE 중장기국공채액티브,-0.20817580266120447
ACE 차이나항셍테크,-0.33394761038357484
ACE 코스닥150,-0.9781510412135765
ACE 코스피,-0.7641648599670029
ACE 필리핀MSCI(합성),-0.1081639855697531
BNK금융지주,-0.27780767751006225
HANARO 200,-0.7342288455035617
HANARO 200TR,-0.729021456305469
HANARO 200선물레버리지,-0.7227382727334409
HANARO 200선물인버스,0.7053590869818158
HANARO e커머스,-0.6167749423261728
HANARO Fn K-POP&미디어,-0.5698442182703295
HANARO Fn K-게임,-0.5467185219811982
HANARO Fn K-뉴딜디지털플러스,-0.8199811694382353
HANARO Fn K-반도체,-0.651341113149754
HANARO Fn5G산업,-0.7016613233606963
HANARO Fn전기&수소차,-0.7577068054139552
HANARO Fn친환경에너지,-0.7132350934022318
HANARO KAP초장기국고채,-0.20543164208510947
HANARO KRX300,-0.7313710107542654
HANARO MSCI Korea TR,-0.7062649358022238
HANARO 고배당,-0.4092343156336086
HANARO 글로벌럭셔리S&P(합성),-0.3331675697927805
HANARO 농업융복합산업,-0.562096843640511
HANARO 단기채권액티브,0.010914685227903476
HANARO 코스닥150,-0.9762825838901134
HANARO 코스닥150선물레버리지,-0.9916707247535236
HANARO 탄소효율그린뉴딜,-0.7236700634604204
KODEX 200 중소형,-0.6792754161151987
KODEX 200,-0.7380802021561673
KODEX 200ESG,-0.6960375599236271
KODEX 200exTOP,-0.6766592570863499
KODEX 200IT TR,-0.6762542693186273
KODEX 200TR,-0.7365084741417435
KODEX 200가치저변동,-0.5726751454448227
KODEX 200동일가중,-0.6782913955310954
KODEX 200롱코스닥150숏선물,0.7580097953737567
KODEX 200미국채혼합,-0.427592557328392
KODEX 200선물인버스2X,0.7418046837845771
KODEX 2차전지산업,-0.7509680498814484
KODEX 3대농산물선물(H),-0.07950565641591142
KODEX IT,-0.7541961861859696
KODEX K-뉴딜디지털플러스,-0.8179400232877595
KODEX K-미래차액티브,-0.7480571907005295
KODEX K-신재생에너지액티브,-0.6732537127421386
KODEX K-이노베이션액티브,-0.7323361976946098
KODEX KRX300,-0.7830380585087512
KODEX KRX300레버리지,-0.7655293512554239
KODEX KTOP30,-0.738572905573181
KODEX MSCI EM선물(H),-0.5524647600694168
KODEX MSCI KOREA ESG유니버설,-0.6928943614646377
KODEX MSCI Korea TR,-0.7504312984774197
KODEX MSCI Korea,-0.7169074045262336
KODEX MSCI모멘텀,-0.7517004557897405
KODEX MSCI밸류,-0.5482782024574917
KODEX MSCI퀄리티,-0.6865297257796048
KODEX S&P글로벌인프라(합성),-0.21828608399991822
KODEX Top10동일가중,-0.7616452499347732
KODEX Top5PlusTR,-0.6380835169147457
KODEX TRF3070,-0.3281282873387842
KODEX TRF5050,-0.2576532419402614
KODEX TRF7030,-0.3622699576244479
KODEX WTI원유선물(H),-0.12360420562832204
KODEX WTI원유선물인버스(H),0.12447358378922503
KODEX 건설,-0.5843326516824933
KODEX 게임산업,-0.5567585522795713
KODEX 경기소비재,-0.5644554567526735
KODEX 고배당,-0.4093031253813975
KODEX 골드선물(H),-0.16309468703907506
KODEX 골드선물인버스(H),0.1464131360303456
KODEX 구리선물(H),-0.26764110828865945
KODEX 국고채3년,-0.1738813764115161
KODEX 국채선물10년,-0.17621479616700378
KODEX 국채선물10년인버스,0.1996669155901584
KODEX 국채선물3년인버스,0.20267476860219252
KODEX 글로벌로봇(합성),-0.44259914565309133
KODEX 기계장비,-0.7350389681150034
KODEX 단기변동금리부채권액티브,-0.03020311883777168
KODEX 단기채권,-0.00664036739252665
KODEX 단기채권PLUS,-0.05123319249845332
KODEX 레버리지,-0.7407723716396868
KODEX 멀티에셋하이인컴(H),-0.24998555456162372
KODEX 멀티팩터,-0.660684300265674
KODEX 모멘텀Plus,-0.6795767027625165
KODEX 미국10년국채선물,0.35566018618195333
KODEX 미국30년국채울트라선물(H),-0.10138927830770568
KODEX 미국S&P500TR,-0.40113548657703024
KODEX 미국S&P500산업재(합성),-0.28871983411246327
KODEX 미국S&P500선물(H),-0.5825235151924871
KODEX 미국S&P500에너지(합성),-0.050366662413913056
KODEX 미국S&P바이오(합성),-0.30452939710026555
KODEX 미국나스닥100TR,-0.4748731470609257
KODEX 미국나스닥100선물(H),-0.5908748140118987
KODEX 미국달러선물,0.4764357626928477
KODEX 미국달러선물레버리지,0.47778534428779085
KODEX 미국달러선물인버스,-0.4760838678122588
KODEX 미국달러선물인버스2X,-0.4797246379219044
KODEX 미국러셀2000(H),-0.5480366377281014
KODEX 미국반도체MV,-0.4793639964921647
KODEX 미국부동산리츠(H),-0.4194548032246795
KODEX 미국빅테크10(H),-0.5722804033222137
KODEX 미국스마트모빌리티S&P,-0.4405604695451997
KODEX 미디어&엔터테인먼트,-0.6489394945713788
KODEX 바이오,-0.7478580587057712
KODEX 반도체,-0.6641585579740593
KODEX 배당가치,-0.5918605986263751
KODEX 배당성장,-0.6075507433301144
KODEX 배당성장채권혼합,-0.5591294541759769
KODEX 밸류Plus,-0.5300806580907914
KODEX 보험,-0.13304412814024347
KODEX 삼성그룹,-0.6403853213535787
KODEX 삼성그룹밸류,-0.6525527186980506
KODEX 선진국MSCI World,-0.43423827278071536
KODEX 성장주,-0.8527631956168813
KODEX 시스템반도체,-0.7126813434026078
KODEX 에너지화학,-0.7710180187381589
KODEX 운송,-0.4739384020005282
KODEX 웹툰&드라마,-0.6271525756191124
KODEX 은선물(H),-0.2555646196604085
KODEX 은행,-0.33791424749335564
KODEX 인버스,0.740980566888378
KODEX 일본TOPIX100,-0.32856231385675355
KODEX 일본부동산리츠(H),-0.21239662337095114
KODEX 자동차,-0.4809781083993694
KODEX 종합채권(AA-이상)액티브,-0.14543788753651096
KODEX 증권,-0.519621744644563
KODEX 차이나A50,-0.10319331791651422
KODEX 차이나CSI300,-0.11632238240338048
KODEX 차이나H,-0.3002166106498844
KODEX 차이나H레버리지(H),-0.43686472157183326
KODEX 차이나심천ChiNext(합성),-0.15434010733742776
KODEX 차이나항셍테크,-0.34382604475028206
KODEX 철강,-0.5550567628289664
KODEX 최소변동성,-0.6437031063763061
KODEX 코스닥150,-0.9936237367071934
KODEX 코스닥150레버리지,-0.9945062332219745
KODEX 코스닥150롱코스피200숏선물,-0.7414906748815846
KODEX 코스닥150선물인버스,0.9950938219345391
KODEX 코스피,-0.7778352440473472
KODEX 코스피100,-0.7297538484102932
KODEX 코스피TR,-0.7731008925981534
KODEX 코스피대형주,-0.7447926744813884
KODEX 콩선물(H),-0.1337128434875043
KODEX 퀄리티Plus,-0.6200875066223296
KODEX 탄소효율그린뉴딜,-0.7607230953734866
KODEX 필수소비재,-0.4050246875949715
KODEX 한국대만IT프리미어,-0.5479846325231505
KODEX 헬스케어,-0.6862991065555183
KODEX 혁신기술테마액티브,-0.6767400264561998
KOSEF 200,-0.7315896954777322
KOSEF 200TR,-0.7399275373117371
KOSEF 200선물레버리지,-0.7399371607960008
KOSEF 200선물인버스,0.7390231975687789
KOSEF 200선물인버스2X,0.7422561591266751
KOSEF Fn중소형,-0.6542312099418406
KOSEF KRX100,-0.7630486140297982
KOSEF 고배당,-0.3821137741969325
KOSEF 국고채10년,-0.17014111958889394
KOSEF 국고채10년레버리지,-0.183682136575651
KOSEF 국고채3년,-0.15058169352651468
KOSEF 글로벌디지털경제,-0.30323898284801326
KOSEF 글로벌퓨처모빌리티,-0.35552579997028116
KOSEF 단기자금,0.004108062218538003
KOSEF 미국달러선물,0.4584248315686835
KOSEF 미국달러선물레버리지,0.4762657207723215
KOSEF 미국달러선물인버스,-0.46796900727867335
